,subject_id,accuracy,object,response,true_value,environment_coded
80894,27995,0,object338.jpg,0,0.2,raw/stabvol
80909,27995,0,object307.jpg,0.6,0.0,raw/stabvol
80921,27995,1,object601.jpg,0.8,0.8,raw/stabvol
80948,27995,0,object85.jpg,1,0.8,raw/stabvol
80951,27995,0,object501.jpg,1,0.6,raw/stabvol
80972,27995,1,object625.jpg,1,1.0,raw/stabvol
81002,27995,1,object88.jpg,0.2,0.2,raw/stabvol
81017,27995,1,object124.jpg,0,0.0,raw/stabvol
81023,27995,0,object391.jpg,0.4,0.6,raw/stabvol
81041,27995,0,object264.jpg,0.4,0.8,raw/stabvol
81059,27995,1,object664.jpg,1,1.0,raw/stabvol
81122,55272,0,object251.jpg,0.4,1.0,raw/stabvol
81149,55272,1,object613.jpg,1,1.0,raw/stabvol
81161,55272,1,object23.jpg,0.2,0.2,raw/stabvol
81173,55272,1,object331.jpg,0.4,0.4,raw/stabvol
81176,55272,1,object160.jpg,1,1.0,raw/stabvol
81185,55272,0,object361.jpg,0.4,0.2,raw/stabvol
81194,55272,1,object568.jpg,0.6,0.6,raw/stabvol
81197,55272,1,object210.jpg,1,1.0,raw/stabvol
81209,55272,1,object561.jpg,0,0.0,raw/stabvol
81215,55272,1,object21.jpg,0.6,0.6,raw/stabvol
81218,55272,1,object135.jpg,0.8,0.8,raw/stabvol
81221,55272,1,object170.jpg,0.8,0.8,raw/stabvol
81224,55272,1,object17.jpg,0,0.0,raw/stabvol
81233,55272,1,object461.jpg,0.8,0.8,raw/stabvol
81236,55272,1,object302.jpg,0.4,0.4,raw/stabvol
81239,55272,1,object302.jpg,0.4,0.4,raw/stabvol
81251,55272,1,object21.jpg,0.6,0.6,raw/stabvol
81257,55272,0,object484.jpg,0.4,0.2,raw/stabvol
81263,55272,1,object56.jpg,0.2,0.2,raw/stabvol
81269,55272,1,object270.jpg,0,0.0,raw/stabvol
81362,88934,0,object596.jpg,0.4,1.0,raw/stabvol
81383,88934,0,object155.jpg,0.4,0.2,raw/stabvol
81392,88934,0,object257.jpg,0.2,0.8,raw/stabvol
81443,88934,0,object257.jpg,0.2,0.8,raw/stabvol
81446,88934,0,object197.jpg,0.2,0.0,raw/stabvol
81452,88934,0,object496.jpg,0,0.2,raw/stabvol
81455,88934,1,object405.jpg,0.4,0.4,raw/stabvol
81557,88934,0,object474.jpg,0.4,0.0,raw/stabvol
81617,33388,0,object146.jpg,0.6,0.8,raw/stabvol
81638,33388,0,object308.jpg,0.4,0.0,raw/stabvol
81641,33388,1,object86.jpg,1,1.0,raw/stabvol
81653,33388,1,object324.jpg,0.4,0.4,raw/stabvol
81704,33388,0,object146.jpg,0.6,0.8,raw/stabvol
81746,33388,0,object633.jpg,0.2,,raw/stabvol
81749,33388,0,object453.jpg,1,0.2,raw/stabvol
81854,96335,0,object555.jpg,0.4,,raw/stabvol
81860,96335,0,object662.jpg,0.8,1.0,raw/stabvol
81869,96335,0,object189.jpg,0.4,,raw/stabvol
81875,96335,0,object20.jpg,0.4,,raw/stabvol
81902,96335,0,object335.jpg,0.4,1.0,raw/stabvol
81914,96335,0,object240.jpg,0.2,,raw/stabvol
81926,96335,0,object205.jpg,0.4,,raw/stabvol
81953,96335,0,object257.jpg,0.4,,raw/stabvol
82091,32590,1,object147.jpg,0.2,0.2,raw/stabvol
82097,32590,0,object240.jpg,0,0.6,raw/stabvol
82112,32590,0,object418.jpg,0.4,0.0,raw/stabvol
82136,32590,0,object302.jpg,0.4,0.2,raw/stabvol
82145,32590,0,object233.jpg,0.4,0.6,raw/stabvol
82163,32590,1,object132.jpg,0,0.0,raw/stabvol
82169,32590,0,object645.jpg,0.2,0.8,raw/stabvol
82184,32590,1,object505.jpg,0,0.0,raw/stabvol
82205,32590,0,object620.jpg,0,1.0,raw/stabvol
82226,32590,0,object325.jpg,0.4,1.0,raw/stabvol
82229,32590,0,object43.jpg,0.6,0.8,raw/stabvol
82232,32590,0,object342.jpg,0,0.8,raw/stabvol
82238,32590,0,object73.jpg,0.2,0.8,raw/stabvol
82298,32590,0,object318.jpg,0.2,,raw/stabvol
82331,67167,0,object271.jpg,0.6,0.0,raw/stabvol
82346,67167,0,object266.jpg,0.6,0.4,raw/stabvol
82361,67167,1,object159.jpg,0.8,0.8,raw/stabvol
82370,67167,0,object143.jpg,1,,raw/stabvol
82379,67167,1,object44.jpg,0.8,0.8,raw/stabvol
82385,67167,0,object343.jpg,0.8,0.2,raw/stabvol
82424,67167,1,object648.jpg,0.6,0.6,raw/stabvol
82427,67167,0,object580.jpg,0.4,0.6,raw/stabvol
82448,67167,0,object333.jpg,0.4,0.2,raw/stabvol
82451,67167,0,object414.jpg,0.8,0.4,raw/stabvol
82463,67167,1,object364.jpg,0,0.0,raw/stabvol
82475,67167,1,object195.jpg,0,0.0,raw/stabvol
82493,67167,1,object447.jpg,1,1.0,raw/stabvol
82505,67167,1,object447.jpg,1,1.0,raw/stabvol
82586,13697,0,object247.jpg,0.6,0.8,raw/stabvol
82598,13697,0,object195.jpg,0.4,,raw/stabvol
82619,13697,0,object200.jpg,0.2,1.0,raw/stabvol
82628,13697,1,object188.jpg,0.8,0.8,raw/stabvol
82643,13697,0,object200.jpg,0.4,1.0,raw/stabvol
82646,13697,0,object484.jpg,0.4,0.8,raw/stabvol
82655,13697,1,object86.jpg,1,1.0,raw/stabvol
82661,13697,1,object422.jpg,0.4,0.4,raw/stabvol
82679,13697,0,object528.jpg,0.4,0.6,raw/stabvol
82688,13697,0,object484.jpg,0.4,0.8,raw/stabvol
82697,13697,0,object104.jpg,0,0.2,raw/stabvol
82703,13697,0,object111.jpg,0,0.2,raw/stabvol
82712,13697,1,object45.jpg,0,0.0,raw/stabvol
82727,13697,1,object426.jpg,1,1.0,raw/stabvol
82739,13697,0,object229.jpg,1,0.6,raw/stabvol
82820,25785,0,object413.jpg,0.2,,raw/stabvol
82844,25785,0,object93.jpg,0.8,,raw/stabvol
82874,25785,1,object39.jpg,0.2,0.2,raw/stabvol
82940,25785,1,object527.jpg,0.2,0.2,raw/stabvol
82955,25785,0,object175.jpg,0,0.6,raw/stabvol
83012,25785,0,object289.jpg,0.2,,raw/stabvol
83042,93166,0,object654.jpg,0.4,,raw/stabvol
83144,93166,0,object86.jpg,0.4,0.0,raw/stabvol
83228,93166,0,object605.jpg,0.4,,raw/stabvol
83282,77246,0,object307.jpg,0.4,0.2,raw/stabvol
83291,77246,0,object45.jpg,0.8,0.6,raw/stabvol
83327,77246,0,object627.jpg,0.6,0.4,raw/stabvol
83339,77246,0,object509.jpg,0.8,0.0,raw/stabvol
83342,77246,0,object358.jpg,0.6,0.4,raw/stabvol
83363,77246,0,object34.jpg,0.6,,raw/stabvol
83384,77246,0,object560.jpg,0.4,0.0,raw/stabvol
83393,77246,0,object341.jpg,0.2,1.0,raw/stabvol
83417,77246,0,object36.jpg,0.2,1.0,raw/stabvol
83483,77246,0,object18.jpg,0.6,,raw/stabvol
83543,34147,0,object649.jpg,0.6,0.8,raw/stabvol
83546,34147,1,object135.jpg,0.4,0.4,raw/stabvol
83549,34147,1,object555.jpg,0.2,0.2,raw/stabvol
83555,34147,0,object110.jpg,0.4,,raw/stabvol
83561,34147,0,object237.jpg,0.6,,raw/stabvol
83582,34147,0,object418.jpg,0.4,,raw/stabvol
83585,34147,0,object493.jpg,0.6,0.8,raw/stabvol
83618,34147,1,object566.jpg,0.6,0.6,raw/stabvol
83657,34147,0,object16.jpg,0.8,0.0,raw/stabvol
83660,34147,0,object141.jpg,0.4,0.6,raw/stabvol
83663,34147,0,object202.jpg,0.6,0.8,raw/stabvol
83771,32734,0,object588.jpg,0.6,0.4,raw/stabvol
83801,32734,0,object231.jpg,0.2,,raw/stabvol
83825,32734,0,object262.jpg,0.6,0.0,raw/stabvol
83843,32734,0,object358.jpg,0.8,0.0,raw/stabvol
83867,32734,0,object132.jpg,0,,raw/stabvol
83969,32734,0,object116.jpg,0.8,,raw/stabvol
84005,76771,0,object512.jpg,0.4,0.2,raw/stabvol
84038,76771,1,object566.jpg,0.6,0.6,raw/stabvol
84047,76771,1,object183.jpg,0.8,0.8,raw/stabvol
84071,76771,1,object37.jpg,0.8,0.8,raw/stabvol
84077,76771,0,object284.jpg,0.6,,raw/stabvol
84080,76771,0,object512.jpg,0.6,0.2,raw/stabvol
84086,76771,0,object267.jpg,0.6,0.0,raw/stabvol
84089,76771,0,object392.jpg,0.6,0.4,raw/stabvol
84092,76771,1,object524.jpg,0.4,0.4,raw/stabvol
84104,76771,1,object214.jpg,0.4,0.4,raw/stabvol
84107,76771,0,object365.jpg,0.4,1.0,raw/stabvol
84110,76771,1,object431.jpg,1,1.0,raw/stabvol
84143,76771,1,object183.jpg,0.8,0.8,raw/stabvol
84254,44266,0,object67.jpg,0.6,0.2,raw/stabvol
84263,44266,0,object624.jpg,0.6,1.0,raw/stabvol
84338,44266,1,object114.jpg,0.4,0.4,raw/stabvol
84494,44738,1,object656.jpg,1,1.0,raw/stabvol
84500,44738,1,object110.jpg,0.8,0.8,raw/stabvol
84509,44738,1,object612.jpg,0.6,0.6,raw/stabvol
84512,44738,1,object241.jpg,1,1.0,raw/stabvol
84527,44738,0,object93.jpg,0.4,0.6,raw/stabvol
84533,44738,0,object608.jpg,0.2,0.4,raw/stabvol
84539,44738,0,object358.jpg,0.6,0.4,raw/stabvol
84548,44738,0,object660.jpg,0.4,0.8,raw/stabvol
84560,44738,1,object509.jpg,1,1.0,raw/stabvol
84575,44738,0,object424.jpg,0.4,0.2,raw/stabvol
84578,44738,1,object483.jpg,0.8,0.8,raw/stabvol
84581,44738,1,object543.jpg,0,0.0,raw/stabvol
84590,44738,0,object49.jpg,0.4,0.0,raw/stabvol
84599,44738,1,object327.jpg,1,1.0,raw/stabvol
84674,44738,0,object413.jpg,1,,raw/stabvol
84722,36839,1,object102.jpg,1,1.0,raw/stabvol
84725,36839,0,object192.jpg,0.4,0.0,raw/stabvol
84731,36839,0,object419.jpg,0.6,0.2,raw/stabvol
84734,36839,0,object99.jpg,0.2,0.4,raw/stabvol
84737,36839,0,object302.jpg,0.4,,raw/stabvol
84743,36839,0,object466.jpg,0.2,,raw/stabvol
84746,36839,1,object559.jpg,0.6,0.6,raw/stabvol
84752,36839,0,object263.jpg,0.2,0.0,raw/stabvol
84770,36839,0,object305.jpg,0.8,1.0,raw/stabvol
84782,36839,0,object134.jpg,0.4,0.0,raw/stabvol
84785,36839,0,object464.jpg,0.2,0.6,raw/stabvol
84791,36839,0,object657.jpg,0.6,0.2,raw/stabvol
84794,36839,1,object121.jpg,0.4,0.4,raw/stabvol
84800,36839,1,object453.jpg,0.2,0.2,raw/stabvol
84806,36839,1,object459.jpg,0.2,0.2,raw/stabvol
84809,36839,0,object406.jpg,0.2,0.6,raw/stabvol
84815,36839,0,object145.jpg,0.6,1.0,raw/stabvol
84824,36839,0,object33.jpg,0.2,,raw/stabvol
84827,36839,0,object660.jpg,0.2,0.4,raw/stabvol
84830,36839,1,object524.jpg,0.6,0.6,raw/stabvol
84833,36839,1,object276.jpg,1,1.0,raw/stabvol
84851,36839,0,object195.jpg,0.4,0.8,raw/stabvol
84863,36839,0,object285.jpg,1,0.4,raw/stabvol
84884,36839,1,object414.jpg,0.8,0.8,raw/stabvol
84890,36839,0,object264.jpg,0,0.8,raw/stabvol
84896,36839,0,object528.jpg,0.4,,raw/stabvol
84902,36839,0,object403.jpg,0.4,,raw/stabvol
84938,36839,0,object274.jpg,0.2,,raw/stabvol
84962,75373,1,object36.jpg,0.4,0.4,raw/stabvol
84971,75373,0,object125.jpg,0.2,0.0,raw/stabvol
84983,75373,1,object257.jpg,0,0.0,raw/stabvol
84986,75373,1,object327.jpg,0,0.0,raw/stabvol
85016,75373,0,object368.jpg,0.6,0.0,raw/stabvol
85040,75373,1,object608.jpg,1,1.0,raw/stabvol
85043,75373,1,object122.jpg,0.8,0.8,raw/stabvol
85058,75373,1,object595.jpg,0.8,0.8,raw/stabvol
85064,75373,0,object58.jpg,0.6,0.2,raw/stabvol
85070,75373,1,object231.jpg,1,1.0,raw/stabvol
85073,75373,1,object589.jpg,1,1.0,raw/stabvol
85079,75373,1,object34.jpg,0.6,0.6,raw/stabvol
85091,75373,1,object344.jpg,0.6,0.6,raw/stabvol
85121,75373,0,object655.jpg,0.4,,raw/stabvol
85199,75373,0,object579.jpg,0.4,,raw/stabvol
85205,59936,0,object597.jpg,0.6,,raw/stabvol
85208,59936,0,object586.jpg,0.4,,raw/stabvol
85211,59936,0,object264.jpg,1,0.6,raw/stabvol
85214,59936,0,object159.jpg,0.8,0.4,raw/stabvol
85217,59936,0,object532.jpg,0.8,0.6,raw/stabvol
85220,59936,0,object599.jpg,0.8,0.0,raw/stabvol
85223,59936,0,object105.jpg,0.6,,raw/stabvol
85229,59936,0,object379.jpg,0.6,0.4,raw/stabvol
85232,59936,0,object546.jpg,1,0.2,raw/stabvol
85235,59936,0,object302.jpg,0,0.8,raw/stabvol
85238,59936,0,object32.jpg,0,,raw/stabvol
85247,59936,0,object241.jpg,0.4,0.0,raw/stabvol
85253,59936,1,object482.jpg,1,1.0,raw/stabvol
85256,59936,0,object179.jpg,0.2,1.0,raw/stabvol
85259,59936,0,object44.jpg,0.2,0.8,raw/stabvol
85265,59936,0,object644.jpg,0.6,0.4,raw/stabvol
85277,59936,0,object510.jpg,0.8,,raw/stabvol
85283,59936,0,object104.jpg,0,0.4,raw/stabvol
85340,59936,0,object637.jpg,0.6,0.8,raw/stabvol
85454,99670,0,object644.jpg,0.8,0.6,raw/stabvol
85460,99670,0,object51.jpg,0.8,0.4,raw/stabvol
85463,99670,1,object277.jpg,1,1.0,raw/stabvol
85469,99670,0,object315.jpg,0.4,,raw/stabvol
85481,99670,0,object44.jpg,0.2,,raw/stabvol
85484,99670,0,object414.jpg,0.4,,raw/stabvol
85499,99670,0,object367.jpg,0.4,0.0,raw/stabvol
85505,99670,0,object416.jpg,0.6,0.4,raw/stabvol
85517,99670,0,object478.jpg,0.6,,raw/stabvol
85520,99670,1,object484.jpg,0.4,0.4,raw/stabvol
85523,99670,1,object547.jpg,0.8,0.8,raw/stabvol
85529,99670,0,object475.jpg,0.6,0.0,raw/stabvol
85562,99670,0,object152.jpg,0.4,0.6,raw/stabvol
85574,99670,0,object528.jpg,1,0.8,raw/stabvol
85577,99670,0,object116.jpg,0.4,,raw/stabvol
85589,99670,0,object242.jpg,0.6,,raw/stabvol
85595,99670,0,object16.jpg,0.8,1.0,raw/stabvol
85598,99670,1,object444.jpg,0.6,0.6,raw/stabvol
85607,99670,0,object37.jpg,0.4,0.6,raw/stabvol
85613,99670,0,object317.jpg,0.6,0.2,raw/stabvol
85658,99670,0,object49.jpg,0.6,,raw/stabvol
85661,99670,0,object25.jpg,0.2,,raw/stabvol
85664,99670,0,object25.jpg,0.2,,raw/stabvol
85685,59665,0,object660.jpg,0.6,0.4,raw/stabvol
85703,59665,0,object582.jpg,0.8,0.2,raw/stabvol
85712,59665,0,object279.jpg,0.8,1.0,raw/stabvol
85715,59665,0,object129.jpg,0.2,,raw/stabvol
85724,59665,0,object239.jpg,0.6,0.8,raw/stabvol
85742,59665,0,object254.jpg,1,0.8,raw/stabvol
85775,59665,0,object162.jpg,0.6,0.4,raw/stabvol
85778,59665,0,object574.jpg,0.8,0.0,raw/stabvol
85781,59665,1,object252.jpg,0.2,0.2,raw/stabvol
85817,59665,0,object58.jpg,0.2,0.4,raw/stabvol
85922,72474,0,object75.jpg,0.2,0.6,raw/stabvol
85928,72474,1,object440.jpg,0.8,0.8,raw/stabvol
85931,72474,0,object638.jpg,0.4,0.2,raw/stabvol
85934,72474,0,object621.jpg,0.4,0.6,raw/stabvol
85943,72474,1,object465.jpg,1,1.0,raw/stabvol
85955,72474,0,object64.jpg,0.4,0.2,raw/stabvol
85958,72474,0,object475.jpg,1,0.8,raw/stabvol
85964,72474,0,object307.jpg,0.8,1.0,raw/stabvol
85970,72474,0,object91.jpg,0.4,1.0,raw/stabvol
86015,72474,1,object474.jpg,0,0.0,raw/stabvol
86021,72474,0,object250.jpg,1,0.8,raw/stabvol
86024,72474,0,object537.jpg,0.6,0.0,raw/stabvol
86039,72474,1,object125.jpg,0.2,0.2,raw/stabvol
86099,72474,0,object221.jpg,0.6,,raw/stabvol
86162,67124,1,object500.jpg,0.2,0.2,raw/stabvol
86165,67124,0,object130.jpg,0.4,0.8,raw/stabvol
86183,67124,0,object354.jpg,0,1.0,raw/stabvol
86213,67124,1,object83.jpg,0.6,0.6,raw/stabvol
86216,67124,1,object91.jpg,0,0.0,raw/stabvol
86222,67124,0,object529.jpg,0.6,0.8,raw/stabvol
86231,67124,0,object77.jpg,0.2,1.0,raw/stabvol
86288,67124,0,object286.jpg,0,0.4,raw/stabvol
86291,67124,0,object548.jpg,0.2,0.6,raw/stabvol
86402,53510,0,object321.jpg,0.2,0.6,raw/stabvol
86405,53510,1,object267.jpg,1,1.0,raw/stabvol
86414,53510,1,object663.jpg,0,0.0,raw/stabvol
86417,53510,1,object86.jpg,0.2,0.2,raw/stabvol
86420,53510,0,object372.jpg,0.2,,raw/stabvol
86441,53510,0,object461.jpg,0.2,0.4,raw/stabvol
86468,53510,1,object634.jpg,0,0.0,raw/stabvol
86471,53510,0,object625.jpg,0.4,0.8,raw/stabvol
86474,53510,0,object254.jpg,0.2,0.0,raw/stabvol
86489,53510,0,object583.jpg,0.4,0.6,raw/stabvol
86495,53510,0,object375.jpg,0.2,0.0,raw/stabvol
86498,53510,1,object499.jpg,0.6,0.6,raw/stabvol
86510,53510,1,object344.jpg,1,1.0,raw/stabvol
86516,53510,1,object464.jpg,0.2,0.2,raw/stabvol
86528,53510,1,object467.jpg,1,1.0,raw/stabvol
86531,53510,0,object139.jpg,0.4,0.2,raw/stabvol
86534,53510,0,object468.jpg,0.4,0.6,raw/stabvol
86543,53510,0,object184.jpg,0.2,1.0,raw/stabvol
86546,53510,0,object371.jpg,0.2,,raw/stabvol
86603,53510,0,object472.jpg,0,,raw/stabvol
86651,20599,0,object610.jpg,0.4,0.6,raw/stabvol
86669,20599,1,object313.jpg,0.6,0.6,raw/stabvol
86693,20599,0,object141.jpg,1,0.8,raw/stabvol
86696,20599,1,object159.jpg,0,0.0,raw/stabvol
86699,20599,1,object449.jpg,0.4,0.4,raw/stabvol
86729,20599,0,object81.jpg,0.2,0.0,raw/stabvol
86759,20599,0,object626.jpg,0.8,0.4,raw/stabvol
86774,20599,0,object413.jpg,0.2,0.8,raw/stabvol
86936,85625,0,object72.jpg,0.6,1.0,raw/stabvol
87014,85625,0,object182.jpg,0.6,,raw/stabvol
87122,38845,0,object298.jpg,0.4,0.0,raw/stabvol
87131,38845,0,object412.jpg,0.4,0.0,raw/stabvol
87140,38845,1,object195.jpg,1,1.0,raw/stabvol
87149,38845,0,object582.jpg,0.6,0.4,raw/stabvol
87155,38845,0,object406.jpg,0.8,0.2,raw/stabvol
87158,38845,0,object484.jpg,0.6,0.4,raw/stabvol
87188,38845,1,object345.jpg,1,1.0,raw/stabvol
87194,38845,0,object227.jpg,0.8,1.0,raw/stabvol
87212,38845,0,object633.jpg,0.2,,raw/stabvol
87215,38845,1,object410.jpg,1,1.0,raw/stabvol
87245,38845,0,object620.jpg,0.8,0.4,raw/stabvol
87260,38845,1,object608.jpg,0,0.0,raw/stabvol
87269,38845,1,object178.jpg,0.8,0.8,raw/stabvol
87287,38845,0,object656.jpg,0.6,0.0,raw/stabvol
87344,38845,0,object200.jpg,0.6,,raw/stabvol
87365,16914,0,object144.jpg,0.2,0.6,raw/stabvol
87404,16914,0,object200.jpg,0.8,,raw/stabvol
87422,16914,0,object303.jpg,0.6,0.2,raw/stabvol
87428,16914,0,object341.jpg,0.4,0.2,raw/stabvol
87467,16914,1,object528.jpg,1,1.0,raw/stabvol
87470,16914,0,object511.jpg,0.6,0.8,raw/stabvol
87476,16914,0,object182.jpg,1,,raw/stabvol
87482,16914,1,object41.jpg,0,0.0,raw/stabvol
87494,16914,0,object115.jpg,0.2,,raw/stabvol
87500,16914,0,object165.jpg,0.4,,raw/stabvol
87503,16914,0,object50.jpg,0,,raw/stabvol
87506,16914,0,object195.jpg,0.2,,raw/stabvol
87518,16914,1,object44.jpg,0.2,0.2,raw/stabvol
87560,16914,1,object190.jpg,1,1.0,raw/stabvol
87563,16914,0,object164.jpg,0.2,1.0,raw/stabvol
87575,16914,0,object45.jpg,0.2,,raw/stabvol
87599,16914,0,object383.jpg,0.6,,raw/stabvol
87602,56629,0,object398.jpg,1,0.8,raw/stabvol
87617,56629,0,object372.jpg,0,0.4,raw/stabvol
87632,56629,0,object387.jpg,0.2,0.0,raw/stabvol
87641,56629,0,object567.jpg,0.4,0.2,raw/stabvol
87644,56629,0,object553.jpg,0.6,0.2,raw/stabvol
87653,56629,1,object164.jpg,0.6,0.6,raw/stabvol
87659,56629,0,object408.jpg,0.4,0.2,raw/stabvol
87668,56629,0,object286.jpg,0.2,0.6,raw/stabvol
87674,56629,0,object398.jpg,1,0.8,raw/stabvol
87686,56629,1,object586.jpg,1,1.0,raw/stabvol
87752,56629,0,object607.jpg,0,0.6,raw/stabvol
87872,87143,1,object567.jpg,1,1.0,raw/stabvol
87890,87143,1,object492.jpg,0.4,0.4,raw/stabvol
87914,87143,0,object619.jpg,0.4,,raw/stabvol
87950,87143,1,object580.jpg,0.2,0.2,raw/stabvol
87977,87143,0,object76.jpg,0.4,1.0,raw/stabvol
87989,87143,0,object400.jpg,1,0.0,raw/stabvol
88058,87143,0,object413.jpg,0.8,,raw/stabvol
88091,38887,1,object67.jpg,0.4,0.4,raw/stabvol
88094,38887,0,object408.jpg,0.4,0.0,raw/stabvol
88115,38887,0,object493.jpg,0.4,0.8,raw/stabvol
88139,38887,0,object293.jpg,0.4,0.2,raw/stabvol
88145,38887,0,object356.jpg,0.4,0.0,raw/stabvol
88400,43903,0,object455.jpg,0.6,0.4,raw/stabvol
88445,43903,0,object494.jpg,0.4,0.8,raw/stabvol
88484,43903,0,object527.jpg,0.8,,raw/stabvol
88562,58793,1,object621.jpg,0.8,0.8,raw/stabvol
88565,58793,1,object537.jpg,0.2,0.2,raw/stabvol
88574,58793,0,object190.jpg,0.8,1.0,raw/stabvol
88583,58793,0,object501.jpg,1,,raw/stabvol
88589,58793,0,object231.jpg,0.2,0.6,raw/stabvol
88610,58793,0,object463.jpg,1,0.8,raw/stabvol
88622,58793,0,object372.jpg,0,0.4,raw/stabvol
88625,58793,0,object97.jpg,0.4,0.8,raw/stabvol
88640,58793,0,object117.jpg,1,0.6,raw/stabvol
88643,58793,0,object548.jpg,0.4,,raw/stabvol
88649,58793,1,object108.jpg,0.8,0.8,raw/stabvol
88655,58793,1,object565.jpg,0,0.0,raw/stabvol
88658,58793,0,object613.jpg,0.4,0.6,raw/stabvol
88661,58793,0,object553.jpg,0.4,1.0,raw/stabvol
88664,58793,0,object318.jpg,0.6,0.4,raw/stabvol
88685,58793,0,object430.jpg,0.4,0.2,raw/stabvol
88688,58793,0,object551.jpg,0.2,0.4,raw/stabvol
88697,58793,1,object606.jpg,1,1.0,raw/stabvol
88706,58793,1,object38.jpg,0,0.0,raw/stabvol
88775,58793,0,object626.jpg,0.8,,raw/stabvol
88811,42816,0,object227.jpg,0.6,,raw/stabvol
88814,42816,0,object361.jpg,0.2,,raw/stabvol
88820,42816,0,object556.jpg,0.6,0.0,raw/stabvol
88844,42816,0,object628.jpg,0.2,,raw/stabvol
88847,42816,0,object345.jpg,0.6,0.8,raw/stabvol
88862,42816,0,object73.jpg,0.4,1.0,raw/stabvol
88880,42816,0,object445.jpg,0.4,,raw/stabvol
88889,42816,1,object249.jpg,0.6,0.6,raw/stabvol
88901,42816,0,object200.jpg,0.2,,raw/stabvol
88922,42816,0,object79.jpg,0.2,,raw/stabvol
88943,42816,0,object599.jpg,0.6,,raw/stabvol
88961,42816,0,object182.jpg,0.6,,raw/stabvol
89006,42816,0,object15.jpg,0.6,,raw/stabvol
89051,44926,1,object297.jpg,0.6,0.6,raw/stabvol
89057,44926,1,object537.jpg,0.2,0.2,raw/stabvol
89147,44926,1,object61.jpg,1,1.0,raw/stabvol
89156,44926,0,object557.jpg,0.4,0.2,raw/stabvol
89162,44926,1,object310.jpg,1,1.0,raw/stabvol
89165,44926,0,object24.jpg,0,1.0,raw/stabvol
89177,44926,1,object310.jpg,1,1.0,raw/stabvol
89183,44926,1,object73.jpg,0.2,0.2,raw/stabvol
89285,96606,0,object214.jpg,0.8,0.4,raw/stabvol
89357,96606,0,object214.jpg,0.6,0.4,raw/stabvol
89363,96606,0,object293.jpg,0,0.2,raw/stabvol
89369,96606,1,object129.jpg,0,0.0,raw/stabvol
89393,96606,0,object655.jpg,0.4,,raw/stabvol
89498,96606,0,object446.jpg,0.2,,raw/stabvol
89525,42055,0,object629.jpg,0.2,1.0,raw/stabvol
89528,42055,0,object349.jpg,0.2,0.8,raw/stabvol
89531,42055,1,object571.jpg,0,0.0,raw/stabvol
89537,42055,0,object291.jpg,0.4,0.2,raw/stabvol
89549,42055,1,object560.jpg,0.6,0.6,raw/stabvol
89552,42055,0,object367.jpg,0.2,0.4,raw/stabvol
89591,42055,0,object481.jpg,0.4,0.8,raw/stabvol
89600,42055,1,object474.jpg,0.2,0.2,raw/stabvol
89612,42055,1,object489.jpg,0,0.0,raw/stabvol
89615,42055,0,object662.jpg,0.2,0.4,raw/stabvol
89618,42055,1,object542.jpg,0.6,0.6,raw/stabvol
89621,42055,0,object284.jpg,0.2,,raw/stabvol
89624,42055,1,object382.jpg,0,0.0,raw/stabvol
89633,42055,0,object109.jpg,1,0.8,raw/stabvol
89636,42055,1,object55.jpg,0.2,0.2,raw/stabvol
89645,42055,1,object421.jpg,0.2,0.2,raw/stabvol
89648,42055,1,object575.jpg,0,0.0,raw/stabvol
89660,42055,0,object629.jpg,0.2,1.0,raw/stabvol
89663,42055,0,object120.jpg,0.4,0.6,raw/stabvol
89672,42055,1,object395.jpg,0.4,0.4,raw/stabvol
89675,42055,0,object350.jpg,0.8,1.0,raw/stabvol
89708,42055,0,object570.jpg,0.2,,raw/stabvol
89783,42674,0,object354.jpg,0.6,0.2,raw/stabvol
89807,42674,0,object354.jpg,0.6,0.2,raw/stabvol
89840,42674,1,object493.jpg,1,1.0,raw/stabvol
89843,42674,0,object210.jpg,0.4,,raw/stabvol
89873,42674,0,object446.jpg,0.2,,raw/stabvol
89888,42674,1,object260.jpg,0.4,0.4,raw/stabvol
89894,42674,0,object81.jpg,0.6,0.2,raw/stabvol
90002,72386,1,object163.jpg,0,0.0,raw/stabvol
90008,72386,0,object400.jpg,0.4,0.6,raw/stabvol
90014,72386,0,object184.jpg,0.4,,raw/stabvol
90035,72386,0,object500.jpg,0.2,0.0,raw/stabvol
90047,72386,0,object607.jpg,0.6,0.0,raw/stabvol
90062,72386,0,object119.jpg,0.4,0.2,raw/stabvol
90083,72386,0,object173.jpg,0.8,,raw/stabvol
90092,72386,0,object639.jpg,1,0.4,raw/stabvol
90101,72386,1,object154.jpg,0,0.0,raw/stabvol
90161,72386,0,object548.jpg,0.2,,raw/stabvol
90188,72386,0,object16.jpg,0.4,,raw/stabvol
90245,10757,0,object623.jpg,0.6,1.0,raw/stabvol
90254,10757,0,object625.jpg,0.6,0.8,raw/stabvol
90278,10757,0,object309.jpg,0.8,0.2,raw/stabvol
90293,10757,0,object347.jpg,0.4,0.8,raw/stabvol
90299,10757,0,object303.jpg,0.6,1.0,raw/stabvol
90302,10757,1,object240.jpg,0,0.0,raw/stabvol
90308,10757,0,object565.jpg,0.2,0.0,raw/stabvol
90317,10757,0,object419.jpg,0,0.6,raw/stabvol
90329,10757,0,object516.jpg,0.6,1.0,raw/stabvol
